nu_m2_per_s,U_inf_m_per_s,x_m,Re_x,delta99_m
1e-06,0.1,4.97744360902256,497744.360902256,0.0347110920279734
1e-06,0.1,4.98872180451128,498872.180451128,0.0347503950321031
1e-06,0.1,5,500000,0.0347896536343781
1e-06,0.311111111111111,0.5,155555.555555556,0.00623723839989645
1e-06,0.311111111111111,0.511278195488722,159064.32748538,0.00630719092446708
1e-06,0.311111111111111,0.522556390977444,162573.099415205,0.00637637607565747
1e-06,0.311111111111111,0.533834586466165,166081.871345029,0.00644481856678324
1e-06,0.311111111111111,0.545112781954887,169590.643274854,0.00651254181247929
1e-06,0.311111111111111,0.556390977443609,173099.415204678,0.00657956802228141
1e-06,0.311111111111111,0.567669172932331,176608.187134503,0.00664591828571231
1e-06,0.311111111111111,0.578947368421053,180116.959064328,0.00671161264979604
1e-06,0.311111111111111,0.590225563909774,183625.730994152,0.00677667018980851
1e-06,0.311111111111111,0.601503759398496,187134.502923977,0.00684110907397158
1e-06,0.311111111111111,0.612781954887218,190643.274853801,0.00690494662271284
1e-06,0.311111111111111,0.62406015037594,194152.046783626,0.00696819936303852
1e-06,0.311111111111111,0.635338345864662,197660.81871345,0.00703088307850355
1e-06,0.311111111111111,0.646616541353383,201169.590643275,0.00709301285520649
1e-06,0.311111111111111,0.657894736842105,204678.362573099,0.00715460312418946
1e-06,0.311111111111111,0.669172932330827,208187.134502924,0.00721566770058036
1e-06,0.311111111111111,0.680451127819549,211695.906432749,0.00727621981977838
1e-06,0.311111111111111,0.691729323308271,215204.678362573,0.00733627217095119
